"Source","Target","Weight"
"bmbcsl","fmcc",1
"bmbcsl","goog",1
"bmbcsl","ibm",1
"bmbcsl","intl",1
"bmbcsl","krogr",1
"bmbcsl","mcrost",1
"bmbcsl","nyse",1
"bmbcsl","onlnfr",1
"bmbcsl","pepsco",1
"bmbcsl","pfiz",1
"bmbcsl","prgml",1
"bmbcsl","sbcatt",1
"bmbcsl","sdpret",1
"bmbcsl","sial",1
"bmbcsl","socal",1
"bmbcsl","websjp",1
"cnyc","dsnyw",1
"cnyc","fmcc",1
"cnyc","goog",1
"cnyc","ibm",1
"cnyc","intl",1
"cnyc","krogr",1
"cnyc","mcrost",1
"cnyc","nyse",1
"cnyc","onlnfr",1
"cnyc","pepsco",1
"cnyc","pfiz",1
"cnyc","prgml",1
"cnyc","sbcatt",1
"cnyc","sial",1
"cnyc","socal",1
"cnyc","websjp",1
"dsnyw","fmcc",1
"dsnyw","goog",1
"dsnyw","ibm",1
"dsnyw","intl",1
"dsnyw","mcrost",1
"dsnyw","nyse",1
"dsnyw","onlnfr",1
"dsnyw","pepsco",1
"dsnyw","pfiz",1
"dsnyw","prgml",1
"dsnyw","sbcatt",1
"dsnyw","sdpret",1
"dsnyw","sial",1
"dsnyw","socal",1
"dsnyw","websjp",1
"fmcc","goog",1
"fmcc","ibm",1
"fmcc","intl",1
"fmcc","krogr",1
"fmcc","mcrost",1
"fmcc","nyse",1
"fmcc","onlnfr",1
"fmcc","pepsco",1
"fmcc","pfiz",1
"fmcc","prgml",1
"fmcc","sbcatt",1
"fmcc","sdpret",1
"fmcc","sial",1
"fmcc","socal",1
"fmcc","websjp",1
"goog","ibm",1
"goog","intl",1
"goog","krogr",1
"goog","mcrost",1
"goog","nyse",1
"goog","onlnfr",1
"goog","pepsco",1
"goog","pfiz",1
"goog","prgml",1
"goog","sbcatt",1
"goog","sdpret",1
"goog","sial",1
"goog","socal",1
"goog","websjp",1
"ibm","intl",1
"ibm","krogr",1
"ibm","mcrost",1
"ibm","nyse",1
"ibm","pepsco",1
"ibm","pfiz",1
"ibm","prgml",1
"ibm","sbcatt",1
"ibm","sdpret",1
"ibm","sial",1
"ibm","socal",1
"ibm","websjp",1
"intl","krogr",1
"intl","mcrost",1
"intl","nyse",1
"intl","onlnfr",1
"intl","pepsco",1
"intl","pfiz",1
"intl","prgml",1
"intl","sbcatt",1
"intl","sial",1
"intl","socal",1
"intl","websjp",1
"krogr","mcrost",1
"krogr","nyse",1
"krogr","onlnfr",1
"krogr","pepsco",1
"krogr","pfiz",1
"krogr","prgml",1
"krogr","sbcatt",1
"krogr","sdpret",1
"krogr","sial",1
"krogr","socal",1
"krogr","websjp",1
"mcrost","nyse",1
"mcrost","onlnfr",1
"mcrost","pepsco",1
"mcrost","pfiz",1
"mcrost","prgml",1
"mcrost","sbcatt",1
"mcrost","sdpret",2
"mcrost","sial",1
"mcrost","socal",1
"mcrost","websjp",1
"nyse","onlnfr",1
"nyse","pepsco",1
"nyse","pfiz",1
"nyse","prgml",1
"nyse","sbcatt",1
"nyse","sdpret",1
"nyse","sial",1
"nyse","socal",1
"nyse","websjp",1
"onlnfr","pepsco",1
"onlnfr","pfiz",1
"onlnfr","prgml",1
"onlnfr","sbcatt",1
"onlnfr","sdpret",1
"onlnfr","sial",1
"onlnfr","socal",1
"onlnfr","websjp",1
"pepsco","pfiz",1
"pepsco","prgml",1
"pepsco","sbcatt",1
"pepsco","sdpret",1
"pepsco","sial",1
"pepsco","socal",1
"pepsco","websjp",1
"pfiz","prgml",1
"pfiz","sdpret",1
"pfiz","sial",1
"pfiz","socal",1
"pfiz","websjp",1
"prgml","sbcatt",1
"prgml","sdpret",1
"prgml","sial",1
"prgml","socal",1
"prgml","websjp",1
"sbcatt","sdpret",1
"sbcatt","sial",1
"sbcatt","socal",1
"sbcatt","websjp",1
"sdpret","sial",1
"sdpret","socal",1
"sdpret","websjp",1
"sial","socal",1
"sial","websjp",1
"socal","websjp",1
"mcpore","eumagy",1
"jonjon","vtmnsp",1
"jonjon","camsup",1
"jonjon","weiwat",1
"jonjon","rtbg",1
"vtmnsp","camsup",1
"vtmnsp","weiwat",1
"vtmnsp","rtbg",1
"camsup","weiwat",1
"camsup","rtbg",1
"weiwat","rtbg",1
"bgenom","bshpeq",1
"bgenom","cellef",1
"bgenom","daisky",1
"bgenom","eumagy",1
"bgenom","euruno",1
"bgenom","lexmk",1
"bgenom","mariko",1
"bgenom","nasdaq",1
"bgenom","orbadl",1
"bgenom","regph",1
"bgenom","sansyn",1
"bgenom","usfda",1
"bshpeq","cellef",1
"bshpeq","daisky",1
"bshpeq","eumagy",1
"bshpeq","euruno",1
"bshpeq","lexmk",1
"bshpeq","mariko",1
"bshpeq","nasdaq",1
"bshpeq","orbadl",1
"bshpeq","regph",1
"bshpeq","sansyn",1
"bshpeq","usfda",1
"cellef","daisky",1
"cellef","eumagy",1
"cellef","euruno",1
"cellef","lexmk",1
"cellef","mariko",1
"cellef","nasdaq",1
"cellef","orbadl",1
"cellef","regph",1
"cellef","sansyn",1
"cellef","usfda",1
"daisky","eumagy",1
"daisky","euruno",1
"daisky","lexmk",1
"daisky","mariko",1
"daisky","orbadl",1
"daisky","regph",1
"daisky","sansyn",1
"daisky","usfda",1
"eumagy","lexmk",1
"eumagy","mariko",1
"eumagy","orbadl",1
"eumagy","regph",1
"eumagy","sansyn",1
"euruno","lexmk",1
"euruno","mariko",1
"euruno","orbadl",1
"euruno","regph",1
"euruno","sansyn",1
"lexmk","mariko",1
"lexmk","nasdaq",1
"lexmk","orbadl",1
"lexmk","regph",1
"lexmk","sansyn",1
"lexmk","usfda",1
"mariko","nasdaq",1
"mariko","orbadl",1
"mariko","regph",1
"mariko","sansyn",1
"mariko","usfda",1
"nasdaq","orbadl",1
"nasdaq","regph",1
"orbadl","regph",1
"orbadl","sansyn",1
"orbadl","usfda",1
"bsii","endoph",1
"bsii","alkerm",1
"bsii","crdvsd",1
"bsii","erisjl",1
"bsii","euruno",1
"bsii","ophthu",1
"bsii","recrph",1
"bsii","redbio",1
"bsii","tritwi",1
"bsii","usfda",1
"endoph","alkerm",1
"endoph","crdvsd",1
"endoph","erisjl",1
"endoph","euruno",1
"endoph","ophthu",1
"endoph","recrph",1
"endoph","redbio",1
"endoph","tritwi",1
"endoph","usfda",1
"alkerm","crdvsd",1
"alkerm","erisjl",1
"alkerm","euruno",1
"alkerm","ophthu",1
"alkerm","recrph",1
"alkerm","redbio",1
"alkerm","tritwi",1
"alkerm","usfda",1
"crdvsd","erisjl",1
"crdvsd","euruno",1
"crdvsd","ophthu",1
"crdvsd","recrph",1
"crdvsd","redbio",1
"crdvsd","tritwi",1
"crdvsd","usfda",1
"erisjl","euruno",1
"erisjl","ophthu",1
"erisjl","recrph",1
"erisjl","redbio",1
"euruno","ophthu",1
"euruno","recrph",1
"euruno","redbio",1
"euruno","tritwi",1
"ophthu","recrph",1
"ophthu","redbio",1
"ophthu","tritwi",1
"ophthu","usfda",1
"recrph","redbio",1
"recrph","tritwi",1
"recrph","usfda",1
"redbio","tritwi",1
"redbio","usfda",1
"gilsci","wptect",1
"jfflnu","sagpub",1
"acrheu","uvclla",1
"slmhsn","cdcfui",2
"slmhsn","uscdcp",2
"slmhsn","whoz",2
"cdcfui","whoz",2
"antavs","cmhpln",1
"antavs","phrmam",1
"antavs","turiph",1
"antavs","usfda",1
"cmhpln","phrmam",1
"cmhpln","turiph",1
"cmhpln","usfda",1
"phrmam","turiph",1
"phrmam","usfda",1
"agltch","bekdik",1
"agltch","bekman",1
"agltch","biob",1
"agltch","cevisi",1
"agltch","toame",1
"agltch","smns",1
"agltch","dmgi",1
"bekdik","bekman",1
"bekdik","biob",1
"bekdik","cevisi",1
"bekdik","toame",1
"bekdik","smns",1
"bekdik","dmgi",1
"bekman","biob",1
"bekman","cevisi",1
"bekman","toame",1
"bekman","smns",1
"bekman","dmgi",1
"biob","cevisi",1
"biob","toame",1
"biob","smns",1
"biob","dmgi",1
"cevisi","toame",1
"cevisi","smns",1
"cevisi","dmgi",1
"toame","smns",1
"toame","dmgi",1
"smns","dmgi",1
"abmd","nasdaq",1
"abmd","seexc",1
"abmd","usfda",1
"colpha","usfda",1
"colpha","nasdaq",1
"colpha","seexc",1
"gentec","deut",1
"deut","usfda",1
"deut","hofman",1
"usfda","hofman",2
"gentec","pfiz",1
"pfiz","hofman",1
"ftrade","neurot",1
"ftrade","imc",1
"ftrade","sndoz",1
"neurot","imc",1
"neurot","seexc",1
"neurot","sndoz",1
"imc","seexc",1
"imc","sndoz",1
"seexc","sndoz",1
"bmdvrv","bnrins",1
"bmdvrv","brstmy",1
"bmdvrv","ntnct",1
"bmdvrv","twnit",1
"bmdvrv","usagov",1
"bnrins","brstmy",1
"bnrins","ntnct",1
"bnrins","twnit",1
"bnrins","usagov",1
"brstmy","ntnct",1
"brstmy","usagov",1
"ntnct","twnit",1
"ntnct","usagov",1
"grtwu","uscdcp",1
"acaaim","cpscmm",1
"usfda","euruno",1
"euruno","sndoz",1
"pharic","usfda",1
"pharic","frstlb",1
"pharic","zenec",1
"pharic","wtsnph",1
"usfda","frstlb",1
"usfda","wtsnph",1
"frstlb","zenec",1
"zenec","wtsnph",1
"boehig","lilye",1
"lilye","borngi",1
"cvsgr","iccou",1
"cvsgr","mville",1
"cvsgr","unitso",1
"cvsgr","wpostn",1
"iccou","mville",1
"iccou","unitso",1
"iccou","wpostn",1
"mville","unitso",1
"mville","wpostn",1
"unitso","wpostn",1
"tscren","ohsun",1
"tscren","tchphp",1
"tscren","unvpnl",1
"ohsun","tchphp",1
"ohsun","unvpnl",1
"tchphp","unvpnl",1
"medinc","stjm",1
"stjm","usnih",1
"amdsin","klbspi",1
"amdsin","turiph",1
"aacrsh","coghlz",1
"aacrsh","usfda",1
"aacrsh","zenec",1
"aacrsh","cruk",1
"coghlz","usfda",1
"coghlz","zenec",1
"coghlz","cruk",1
"usfda","cruk",1
"zenec","cruk",1
"genxph","celg",1
"genxph","nasdaq",1
"celg","nasdaq",1
"bytljgs","sandeu",1
"bytljgs","seexc",1
"bytljgs","unvtxa",1
"sandeu","seexc",1
"sandeu","unvtxa",1
"seexc","unvtxa",1
"pacphr","ethold",1
"pacphr","follar",1
"ethold","follar",1
"follar","usfda",1
"atlphm","usfda",1
"atlphm","nasdaq",1
"atlphm","seexc",1
"applc","insurg",1
"applc","chipmg",1
"applc","dowjon",1
"applc","idecph",1
"applc","intpub",1
"applc","mcrost",1
"applc","nasdaq",1
"applc","nokia",1
"applc","pbdy",1
"applc","sdpret",1
"applc","stjm",1
"applc","tholab",1
"applc","thrmel",1
"applc","yahcor",1
"applc","zenec",1
"insurg","chipmg",1
"insurg","dowjon",1
"insurg","idecph",1
"insurg","intpub",1
"insurg","mcrost",1
"insurg","nasdaq",1
"insurg","nokia",1
"insurg","pbdy",1
"insurg","sdpret",1
"insurg","stjm",1
"insurg","tholab",1
"insurg","thrmel",1
"insurg","yahcor",1
"insurg","zenec",1
"chipmg","dowjon",1
"chipmg","idecph",1
"chipmg","intpub",1
"chipmg","mcrost",1
"chipmg","nasdaq",1
"chipmg","nokia",1
"chipmg","pbdy",1
"chipmg","sdpret",1
"chipmg","stjm",1
"chipmg","tholab",1
"chipmg","thrmel",1
"chipmg","yahcor",1
"chipmg","zenec",1
"dowjon","idecph",1
"dowjon","intpub",1
"dowjon","mcrost",1
"dowjon","nokia",1
"dowjon","pbdy",1
"dowjon","stjm",1
"dowjon","tholab",1
"dowjon","thrmel",1
"dowjon","yahcor",1
"dowjon","zenec",1
"idecph","intpub",1
"idecph","mcrost",1
"idecph","nasdaq",1
"idecph","nokia",1
"idecph","pbdy",1
"idecph","sdpret",1
"idecph","stjm",1
"idecph","tholab",1
"idecph","thrmel",1
"idecph","yahcor",1
"idecph","zenec",1
"intpub","mcrost",1
"intpub","nasdaq",1
"intpub","nokia",1
"intpub","pbdy",1
"intpub","sdpret",1
"intpub","stjm",1
"intpub","tholab",1
"intpub","thrmel",1
"intpub","yahcor",1
"intpub","zenec",1
"mcrost","nasdaq",1
"mcrost","nokia",1
"mcrost","pbdy",1
"mcrost","stjm",1
"mcrost","tholab",1
"mcrost","thrmel",1
"mcrost","yahcor",1
"mcrost","zenec",1
"nasdaq","nokia",1
"nasdaq","pbdy",1
"nasdaq","stjm",1
"nasdaq","tholab",1
"nasdaq","thrmel",1
"nasdaq","yahcor",1
"nokia","pbdy",1
"nokia","sdpret",1
"nokia","stjm",1
"nokia","tholab",1
"nokia","thrmel",1
"nokia","yahcor",1
"nokia","zenec",1
"pbdy","sdpret",1
"pbdy","stjm",1
"pbdy","tholab",1
"pbdy","thrmel",1
"pbdy","yahcor",1
"pbdy","zenec",1
"sdpret","stjm",1
"sdpret","tholab",1
"sdpret","thrmel",1
"sdpret","yahcor",1
"sdpret","zenec",1
"stjm","tholab",1
"stjm","thrmel",1
"stjm","yahcor",1
"stjm","zenec",1
"tholab","thrmel",1
"tholab","yahcor",1
"tholab","zenec",1
"thrmel","yahcor",1
"thrmel","zenec",1
"yahcor","zenec",1
"schplo","usfda",1
"tuoqa","alcema",1
"stride","bobexh",1
"stride","usfda",1
"bobexh","usfda",1
"celg","junoth",1
